date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:02:50	14079/14079	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e4e8b-36ff-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/glyphicons-halflings-regular.eot?	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/glyphicons-halflings-regulard41d.eot	(from http://luckyspin.aliansoftware.net/css/bootstrap.css)
09:02:50	53722/53722	---M--	200	added ('OK')	application/javascript	etag:%223e660a-d1da-5241f2215e680%22	http://luckyspin.aliansoftware.net/js/jscolor.js	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/js/jscolor.js	(from http://luckyspin.aliansoftware.net/)
09:02:53	63157/63157	---M--	200	added ('OK')	image/svg+xml	etag:%223e4e8d-f6b5-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/glyphicons-halflings-regular.svg	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/glyphicons-halflings-regular.svg	(from http://luckyspin.aliansoftware.net/css/bootstrap.css)
09:02:55	16448/16448	---M--	200	added ('OK')	font/woff	etag:%223e4e8f-4040-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/glyphicons-halflings-regular.woff	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/glyphicons-halflings-regular.woff	(from http://luckyspin.aliansoftware.net/css/bootstrap.css)
09:02:59	453851/453851	---M--	200	added ('OK')	image/svg+xml	etag:%223e4eb3-6ecdb-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Poppins-Regular.svg	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Poppins-Regular.svg	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:03:01	29512/29512	---M--	200	added ('OK')	font/ttf	etag:%223e4e8e-7348-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/glyphicons-halflings-regular.ttf	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/glyphicons-halflings-regular.ttf	(from http://luckyspin.aliansoftware.net/css/bootstrap.css)
09:03:13	66636/66636	---M--	200	added ('OK')	font/woff	etag:%223e4eca-1044c-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Poppins-Regular.woff	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Poppins-Regular.woff	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:03:21	145588/145588	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e4eb2-238b4-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Poppins-Regular.eot	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Poppins-Regular.eot	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:03:26	145312/145312	---M--	200	added ('OK')	font/ttf	etag:%223e4eb4-237a0-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Poppins-Regular.ttf	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Poppins-Regular.ttf	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:03:29	797230/797230	---M--	200	added ('OK')	image/svg+xml	etag:%223e6496-c2a2e-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Bold.svg	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Bold.svg	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:03:44	90308/90308	---M--	200	added ('OK')	font/woff	etag:%223e64b2-160c4-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Bold.woff	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Bold.woff	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:03:54	776222/776222	---M--	200	added ('OK')	image/svg+xml	etag:%223e65c3-bd81e-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Regular.svg	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Regular.svg	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:02	170760/170760	---M--	200	added ('OK')	font/ttf	etag:%223e64b1-29b08-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Bold.ttf	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Bold.ttf	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:04	171852/171852	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e65c0-29f4c-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Regular.eot	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Regular.eot	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:17	89828/89828	---M--	200	added ('OK')	font/woff	etag:%223e65c5-15ee4-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Regular.woff	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Regular.woff	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:19	494947/494947	---M--	200	added ('OK')	application/javascript	etag:%2288fc9-78d63-5648a8f34b1e2%22	http://luckyspin.aliansoftware.net/chat.js	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/chat.js	(from http://luckyspin.aliansoftware.net/)
09:04:28	171676/171676	---M--	200	added ('OK')	font/ttf	etag:%223e65c4-29e9c-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Regular.ttf	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Regular.ttf	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:28	795345/795345	---M--	200	added ('OK')	image/svg+xml	etag:%223e64b4-c22d1-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Medium.svg	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Medium.svg	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:37	172268/172268	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e64b3-2a0ec-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Medium.eot	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Medium.eot	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:46	441341/441341	---M--	200	added ('OK')	image/svg+xml	etag:%223e4ecf-6bbfd-55a01a4172280%22	http://luckyspin.aliansoftware.net/fonts/Poppins-SemiBold.svg	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Poppins-SemiBold.svg	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:46	90560/90560	---M--	200	added ('OK')	font/woff	etag:%223e65be-161c0-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Medium.woff	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Medium.woff	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:54	172064/172064	---M--	200	added ('OK')	font/ttf	etag:%223e65bb-2a020-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Medium.ttf	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Medium.ttf	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:54	142444/142444	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e4ecb-22c6c-55a01a4172280%22	http://luckyspin.aliansoftware.net/fonts/Poppins-SemiBold.eot	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Poppins-SemiBold.eot	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:55	446/446	---M--	200	added ('OK')	image/png	etag:%223e65f8-1be-56332d3e3f580%22	http://luckyspin.aliansoftware.net/images/down-arrow.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/images/down-arrow.png	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:55	340/340	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2018%20May%202018%2002:05:03%20GMT	http://luckyspin.aliansoftware.net/css/Images/del_icon.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/css/Images/del_icon.png	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:56	2967/2967	---M--	200	added ('OK')	image/png	etag:%223e65e8-b97-559dca694cc80%22	http://luckyspin.aliansoftware.net/images/cross_icon.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/images/cross_icon.png	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:04:56	66104/66104	---M--	200	added ('OK')	font/woff	etag:%223e61be-10238-55a01a4172280%22	http://luckyspin.aliansoftware.net/fonts/Poppins-SemiBold.woff	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Poppins-SemiBold.woff	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:00	28515/28515	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e65cd-6f63-5636c456de100%22	http://luckyspin.aliansoftware.net/fonts/worksans-light.eot	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/worksans-light.eot	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:01	31784/31784	---M--	200	added ('OK')	font/woff	etag:%223e65d1-7c28-5636c456de100%22	http://luckyspin.aliansoftware.net/fonts/worksans-light.woff	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/worksans-light.woff	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:06	159416/159416	---M--	200	added ('OK')	image/svg+xml	etag:%223e65cf-26eb8-5636c456de100%22	http://luckyspin.aliansoftware.net/fonts/worksans-light.svg	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/worksans-light.svg	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:07	3713/3713	---M--	200	added ('OK')	image/png	etag:%223e65fd-e81-56387832c3300%22	http://luckyspin.aliansoftware.net/images/spin_pin.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/images/spin_pin.png	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:07	28515/28515	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e65cd-6f63-5636c456de100%22	http://luckyspin.aliansoftware.net/fonts/worksans-light.eot?	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/worksans-lightd41d.eot	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:08	344/344	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2018%20May%202018%2002:05:15%20GMT	http://luckyspin.aliansoftware.net/css/Images/sprite-green.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/css/Images/sprite-green.png	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:08	2817/2817	---M--	200	added ('OK')	text/css	etag:%223e66e1-b01-5639a77592e80%22	http://luckyspin.aliansoftware.net/document/rainbow.css	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/document/rainbow.css	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:08	64600/64600	---M--	200	added ('OK')	font/ttf	etag:%223e65d0-fc58-5636c456de100%22	http://luckyspin.aliansoftware.net/fonts/worksans-light.ttf	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/worksans-light.ttf	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:09	142148/142148	---M--	200	added ('OK')	font/ttf	etag:%223e4ed0-22b44-55a01a4172280%22	http://luckyspin.aliansoftware.net/fonts/Poppins-SemiBold.ttf	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Poppins-SemiBold.ttf	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
09:05:09	221/221	---M--	200	added ('OK')	text/html	date:Fri,%2018%20May%202018%2002:05:16%20GMT	http://yourdomain.com/css/luckySpin.min.css	E:/AnhTT/Web%20Template/luckyspin/yourdomain.com/css/luckySpin.min.html	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:09	217/217	---M--	200	added ('OK')	text/html	date:Fri,%2018%20May%202018%2002:05:17%20GMT	http://yourdomain.com/css/bootstrap.css	E:/AnhTT/Web%20Template/luckyspin/yourdomain.com/css/bootstrap.html	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:10	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2018%20May%202018%2002:05:18%20GMT	http://yourdomain.com/js/jQuery.luckywheel.min.js	E:/AnhTT/Web%20Template/luckyspin/yourdomain.com/js/jQuery.luckywheel.min.32.delayed	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:11	61/61	---M--	200	added ('OK')	text/javascript	etag:%224c02ab-3d-4c145b0f3c177%22	http://yourdomain.com/js/script.js	E:/AnhTT/Web%20Template/luckyspin/yourdomain.com/js/script.js	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:11	15949/15949	---M--	200	added ('OK')	image/png	etag:%223e664d-3e4d-5639beacdf480%22	http://luckyspin.aliansoftware.net/document/images/wheelimage.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/document/images/wheelimage.png	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:12	30198/30198	---M--	200	added ('OK')	image/png	etag:%223e664c-75f6-5639bef371b00%22	http://luckyspin.aliansoftware.net/document/images/customize_wheel.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/document/images/customize_wheel.png	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:16	15899/15899	---M--	200	added ('OK')	image/png	etag:%223e6649-3e1b-5639c15012d80%22	http://luckyspin.aliansoftware.net/document/images/customize_enable_disable.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/document/images/customize_enable_disable.png	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:17	31234/31234	---M--	200	added ('OK')	image/png	etag:%223e6648-7a02-5639c101df500%22	http://luckyspin.aliansoftware.net/document/images/customize_colors.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/document/images/customize_colors.png	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:18	11195/11195	---M--	200	added ('OK')	application/javascript	etag:%223e66df-2bbb-563978ab6ca80%22	http://luckyspin.aliansoftware.net/document/rainbow-custom.min.js	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/document/rainbow-custom.min.js	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:24	80326/80326	---M--	200	added ('OK')	image/png	etag:%223e664b-139c6-5639c1c654480%22	http://luckyspin.aliansoftware.net/document/images/customize_trigger.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/document/images/customize_trigger.png	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:25	99792/99792	---M--	200	added ('OK')	image/png	etag:%223e664a-185d0-5639c12bd5800%22	http://luckyspin.aliansoftware.net/document/images/customize_segments.png	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/document/images/customize_segments.png	(from http://luckyspin.aliansoftware.net/document/luckyspindoc.html)
09:05:26	170940/170940	UR-M--	200	added ('Partial%20Content')	application/vnd.ms-fontobject	etag:%223e6494-29bbc-559dcb03cb900%22	http://luckyspin.aliansoftware.net/fonts/Roboto-Bold.eot	E:/AnhTT/Web%20Template/luckyspin/luckyspin.aliansoftware.net/fonts/Roboto-Bold.eot	(from http://luckyspin.aliansoftware.net/css/luckySpin.min.css)
